"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","22q12.2","22","29225488","EM1D1","EMID1","","","ENSG00000186998",NA,NA,"rs132390-C","rs132390",0,"132390","intron_variant",0,"0.04","1E-8",8,"(EA)",1.04,"[0.99-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","11p15.5","11","1887776","LSP1","LSP1","","","ENSG00000130592",NA,NA,"rs3817198-C","rs3817198",0,"3817198","intron_variant",0,"0.32","1E-18",18,"(EA)",1.05,"[1.03-1.07] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","19q13.31","19","43782361","KCCN4, LYPD5","KCNN4 - LYPD5","ENSG00000104783","ENSG00000159871","",1104,3513,"rs3760982-A","rs3760982",0,"3760982","regulatory_region_variant",1,"0.46","1E-16",16,"(EA)",1.05,"[1.03-1.07] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","8p12","8","29652100","intergenic","RPL17P33 - LINC00589","ENSG00000243844","ENSG00000251191","",19456,21822,"rs9693444-A","rs9693444",0,"9693444","intergenic_variant",1,"0.32","2E-21",20.698970004336,"(EA)",1.06,"[1.04-1.08] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","9p21.3","9","22062135","CDKN2A, CDKN2B","CDKN2B-AS1","","","ENSG00000240498",NA,NA,"rs1011970-T","rs1011970",0,"1011970","intron_variant",0,"0.16","1E-15",15,"(EA)",1.07,"[1.04-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","8q21.13","8","75505702","HNF4G","HNF4G","","","ENSG00000164749",NA,NA,"rs2943559-G","rs2943559",0,"2943559","intron_variant",0,"0.08","4E-24",23.397940008672,"(EA)",1.1,"[1.07-1.14] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","22q13.1","22","40480230","MKL1","MRTFA","","","ENSG00000196588",NA,NA,"rs6001930-C","rs6001930",0,"6001930","intron_variant",0,"0.1","4E-34",33.397940008672,"(EA)",1.12,"[1.09-1.16] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","5p15.1","5","16187419","intergenic","MARCHF11 - NACAP6","ENSG00000183654","ENSG00000248403","",6657,4669,"rs13162653-G","rs13162653",0,"13162653","intergenic_variant",1,"0.55","5E-7",6.30102999566398,"(EA)",1.010101,"[0.99-1.03] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","16q23.2","16","80616908","CDYL2","CDYL2","","","ENSG00000166446",NA,NA,"rs13329835-G","rs13329835",0,"13329835","intron_variant",0,"0.23","9E-27",26.0457574905607,"(EA)",1.07,"[1.05-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","13q13.1","13","32398489","BRCA2","BRCA2","","","ENSG00000139618",NA,NA,"rs11571833-T","rs11571833",0,"11571833","stop_gained",0,"0.01","3E-15",14.5228787452803,"(EA)",1.35,"[1.23-1.48] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","11q13.3","11","69516650","NR","LINC01488 - CCND1","ENSG00000285094","ENSG00000110092","",21698,124506,"rs78540526-T","rs78540526",0,"78540526","regulatory_region_variant",1,"0.0756","2E-131",130.698970004336,"(EA)",0.2758,"[0.25-0.3] unit increase","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-12-19,29058716,"Milne RL",2017-10-23,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/29058716","Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.","Breast cancer","14,135 European ancestry ER- cases, 58,126 European ancestry controls, 7,784 European ancestry  BRCA1 carrrier cases, 7,782 European ancestry BRCA1 carrrier controls","7,333 European ancestry ER- cases, 42,468 European ancestry controls, 1,630 European ancestry BRCA1 carrrier cases, 1,712 European ancestry BRCA1 carrrier controls","6q23.1","6","130027974","L3MBTL3","L3MBTL3","","","ENSG00000198945",NA,NA,"rs6569648-T","rs6569648",0,"6569648","intron_variant",0,"0.77","8E-10",9.09691001300806,"",1.0752687,"[1.05-1.11] (BCAC)","Illumina [~ 11500000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST005077","Genome-wide genotyping array"
2017-12-19,29058716,"Milne RL",2017-10-23,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/29058716","Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.","Breast Cancer in BRCA1 mutation carriers","7,784 European ancestry carrier cases, 7,782 European ancestry carrier controls","1,630 European ancestry carrier cases, 1,712 European ancestry carrier controls","12p11.22","12","28021884","NR","PTHLH - CCDC91","ENSG00000087494","ENSG00000123106","",49151,111365,"rs7297051-C","rs7297051",0,"7297051","TF_binding_site_variant",1,"0.76","8E-9",8.09691001300806,"",1.1363636,"[1.09-1.18]","Illumina [~ 11500000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST005075","Genome-wide genotyping array"
2017-12-19,29058716,"Milne RL",2017-10-23,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/29058716","Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.","Breast Cancer in BRCA1 mutation carriers","7,784 European ancestry carrier cases, 7,782 European ancestry carrier controls","1,630 European ancestry carrier cases, 1,712 European ancestry carrier controls","5p15.33","5","1296141","NR","TERT - MIR4457","ENSG00000164362","ENSG00000263670","",1073,13169,"rs3215401-A","rs3215401",0,"3215401","intergenic_variant",1,"0.69","3E-7",6.52287874528034,"",1.1111112,"[1.06-1.15]","Illumina [~ 11500000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST005075","Genome-wide genotyping array"
2017-12-19,29058716,"Milne RL",2017-10-23,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/29058716","Identification of ten variants associated with risk of estrogen-receptor-negative breast cancer.","Breast Cancer in BRCA1 mutation carriers","7,784 European ancestry carrier cases, 7,782 European ancestry carrier controls","1,630 European ancestry carrier cases, 1,712 European ancestry carrier controls","5p15.33","5","1279675","TERT","TERT","","","ENSG00000164362",NA,NA,"rs10069690-T","rs10069690",0,"10069690","intron_variant",0,"0.26","4E-16",15.397940008672,"",1.18,"[1.14-1.23]","Illumina [~ 11500000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST005075","Genome-wide genotyping array"
2017-01-10,27354352,"Han MR",2016-06-27,"Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/27354352","Genome-wide association study in East Asians identifies two novel breast cancer susceptibility loci.","Breast cancer","7,619 East Asian ancestry cases, 6,286 East Asian ancestry controls","6,605 East Asian ancestry cases, 8,543 East Asian ancestry controls","6q25.1","6","151592978","","CCDC170","","","ENSG00000120262",NA,NA,"rs3757318-A","rs3757318",0,"3757318","intron_variant",0,"0.26","1E-6",6,"",1.15,"[1.09-1.22]","Affymetrix, Illumina [668499] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003520","Genome-wide genotyping array"
2017-01-10,27354352,"Han MR",2016-06-27,"Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/27354352","Genome-wide association study in East Asians identifies two novel breast cancer susceptibility loci.","Breast cancer","7,619 East Asian ancestry cases, 6,286 East Asian ancestry controls","6,605 East Asian ancestry cases, 8,543 East Asian ancestry controls","6q25.1","6","151627231","","CCDC170 - ESR1","ENSG00000120262","ENSG00000091831","",6038,29460,"rs2046210-A","rs2046210",0,"2046210","regulatory_region_variant",1,"0.35","7E-15",14.1549019599857,"",1.22,"[1.16-1.29]","Affymetrix, Illumina [668499] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003520","Genome-wide genotyping array"
2017-01-10,27354352,"Han MR",2016-06-27,"Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/27354352","Genome-wide association study in East Asians identifies two novel breast cancer susceptibility loci.","Breast cancer","7,619 East Asian ancestry cases, 6,286 East Asian ancestry controls","6,605 East Asian ancestry cases, 8,543 East Asian ancestry controls","10q26.13","10","121577821","","FGFR2","","","ENSG00000066468",NA,NA,"rs2981579-A","rs2981579",0,"2981579","intron_variant",0,"0.55","3E-11",10.5228787452803,"",1.19,"[1.11-1.23]","Affymetrix, Illumina [668499] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003520","Genome-wide genotyping array"
2017-01-10,27354352,"Han MR",2016-06-27,"Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/27354352","Genome-wide association study in East Asians identifies two novel breast cancer susceptibility loci.","Breast cancer","7,619 East Asian ancestry cases, 6,286 East Asian ancestry controls","6,605 East Asian ancestry cases, 8,543 East Asian ancestry controls","22q13.1","22","38962032","","APOBEC3A, APOBEC3A","","","ENSG00000128383, ENSG00000262156",NA,NA,"rs12628403-C","rs12628403",0,"12628403","intron_variant",0,"0.27","4E-6",5.39794000867204,"",1.17,"[1.09-1.25]","Affymetrix, Illumina [668499] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003520","Genome-wide genotyping array"
2017-01-10,27354352,"Han MR",2016-06-27,"Hum Mol Genet","www.ncbi.nlm.nih.gov/pubmed/27354352","Genome-wide association study in East Asians identifies two novel breast cancer susceptibility loci.","Breast cancer","7,619 East Asian ancestry cases, 6,286 East Asian ancestry controls","6,605 East Asian ancestry cases, 8,543 East Asian ancestry controls","10q26.13","10","121586676","NR","FGFR2","","","ENSG00000066468",NA,NA,"rs1219648-G","rs1219648",0,"1219648","intron_variant",0,"0.39","6E-9",8.22184874961636,"",1.17,"[1.11-1.23]","Affymetrix, Illumina [668499] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003520","Genome-wide genotyping array"
2017-03-31,27117709,"Couch FJ",2016-04-27,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/27117709","Identification of four novel susceptibility loci for oestrogen receptor negative breast cancer.","Breast cancer","4,939 European ancestry estrogen receptor-negative cases, 14,352 European ancestry controls","7,333 European ancestry estrogen receptor-negative cases, 7,797 European ancestry BRCA1 mutation carrier cases, 7,455  European ancestry BRCA1 mutation carrier controls, 42,468 European ancestry controls","16q12.1","16","52565276","TOX3","CASC16","","","ENSG00000249231",NA,NA,"rs4784227-?","rs4784227",0,"4784227","intron_variant",0,"0.26","6E-15",14.2218487496164,"",1.07,"[1.02-1.12] (BRCA1 carriers)","Illumina [10909381] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST003845","Genome-wide genotyping array"
2017-11-13,19330027,"Ahmed S",2009-05-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/19330027","Newly discovered breast cancer susceptibility loci on 3p24 and 17q23.2.","Breast cancer","390 European ancestry cases, 364 European ancestry controls","38,430 European ancestry cases, 2,572 East Asian ancestry cases, 41,926 European ancestry controls, 2,059 East Asian ancestry controls","3p24.1","3","27374522","SLC4A7, NEK10","SLC4A7","","","ENSG00000033867",NA,NA,"rs4973768-T","rs4973768",0,"4973768","3_prime_UTR_variant",0,"0.46","4E-23",22.397940008672,"",1.11,"[1.08-1.13]","Illumina, Perlegen [up to 206586]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004948","Genome-wide genotyping array"
2017-11-13,19330027,"Ahmed S",2009-05-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/19330027","Newly discovered breast cancer susceptibility loci on 3p24 and 17q23.2.","Breast cancer","390 European ancestry cases, 364 European ancestry controls","38,430 European ancestry cases, 2,572 East Asian ancestry cases, 41,926 European ancestry controls, 2,059 East Asian ancestry controls","17q22","17","54979110","COX11","STXBP4","","","ENSG00000166263",NA,NA,"rs6504950-G","rs6504950",0,"6504950","intron_variant",0,"0.73","1E-8",8,"",1.05,"[1.03-1.09]","Illumina, Perlegen [up to 206586]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004948","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","9q31.2","9","107543834","NR","PPIAP88 - RNU6-996P","ENSG00000227350","ENSG00000202308","",218,119306,"rs10759243-A","rs10759243",0,"10759243","intergenic_variant",1,"0.29","3E-9",8.52287874528034,"",1.05,"[1.03-1.08]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
2017-11-14,25751625,"Michailidou K",2015-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/25751625","Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer.","Breast cancer","15,748 European ancestry cases, 18,084 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls","9q31.2","9","108126198","NR","CHCHD4P2 - NA","ENSG00000237360","","",28347,NA,"rs865686-T","rs865686",0,"865686","regulatory_region_variant",1,"0.62","6E-34",33.2218487496164,"",1.1111112,"[1.09-1.14]","Affymetrix, Illumina [~ 11600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004950","Genome-wide genotyping array"
